Julian_Date,Date,Year,Real,source
362,28-Dec,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
363,29-Dec,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
364,30-Dec,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
365,31-Dec,2,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
1,1-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
2,2-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
3,3-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
4,4-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
5,5-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
6,6-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
7,7-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
8,8-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
9,9-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
10,10-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
11,11-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
12,12-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
13,13-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
14,14-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
15,15-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
16,16-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
17,17-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
18,18-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
19,19-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
20,20-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
21,21-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
22,22-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
23,23-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
24,24-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
25,25-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
26,26-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
27,27-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
28,28-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
29,29-Jan,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
30,30-Jan,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
31,31-Jan,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
32,1-Feb,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
33,2-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
34,3-Feb,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
35,4-Feb,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
36,5-Feb,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
37,6-Feb,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
38,7-Feb,3,2,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
39,8-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
40,9-Feb,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
41,10-Feb,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
42,11-Feb,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
43,12-Feb,3,4,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
44,13-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
45,14-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
46,15-Feb,3,4,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
47,16-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
48,17-Feb,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
49,18-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
50,19-Feb,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
51,20-Feb,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
52,21-Feb,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
53,22-Feb,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
54,23-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
55,24-Feb,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
56,25-Feb,3,7,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
57,26-Feb,3,7,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
58,27-Feb,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
59,28-Feb,3,7,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
60,1-Mar,3,8,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
61,2-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
62,3-Mar,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
63,4-Mar,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
64,5-Mar,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
65,6-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
66,7-Mar,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
67,8-Mar,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
68,9-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
69,10-Mar,3,11,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
70,11-Mar,3,11,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
71,12-Mar,3,11,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
72,13-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
73,14-Mar,3,14,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
74,15-Mar,3,14,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
75,16-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
76,17-Mar,3,14,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
77,18-Mar,3,15,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
78,19-Mar,3,16,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
79,20-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
80,21-Mar,3,18,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
81,22-Mar,3,19,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
82,23-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
83,24-Mar,3,21,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
84,25-Mar,3,21,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
85,26-Mar,3,22,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
86,27-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
87,28-Mar,3,28,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
88,29-Mar,3,35,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
89,30-Mar,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
90,31-Mar,3,40,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
91,1-Apr,3,46,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
92,2-Apr,3,49,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
93,3-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
94,4-Apr,3,51,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
95,5-Apr,3,57,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
96,6-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
97,7-Apr,3,60,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
98,8-Apr,3,69,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
99,9-Apr,3,74,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
100,10-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
101,11-Apr,3,76,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
102,12-Apr,3,78,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
103,13-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
104,14-Apr,3,79,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
105,15-Apr,3,82,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
106,16-Apr,3,82,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
107,17-Apr,3,88,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
108,18-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
109,19-Apr,3,93,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
110,20-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
111,21-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
112,22-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
113,23-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
114,24-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
115,25-Apr,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
116,26-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
117,27-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
118,28-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
119,29-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
120,30-Apr,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
121,1-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
122,2-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
123,3-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
124,4-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
125,5-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
126,6-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
127,7-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
128,8-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
129,9-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
130,10-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
131,11-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
132,12-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
133,13-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
134,14-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
135,15-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
136,16-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
137,17-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
138,18-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
139,19-May,3,97,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
140,20-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
141,21-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
142,22-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
143,23-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
144,24-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
145,25-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
146,26-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
147,27-May,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
148,28-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
149,29-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
150,30-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
151,31-May,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
152,1-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
153,2-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
154,3-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
155,4-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
156,5-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
157,6-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
158,7-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
159,8-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
160,9-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
161,10-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
162,11-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
163,12-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
164,13-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
165,14-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
166,15-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
167,16-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
168,17-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
169,18-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
170,19-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
171,20-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
172,21-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
173,22-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
174,23-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
175,24-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
176,25-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
177,26-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
178,27-Jun,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
179,28-Jun,3,98,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
182,1-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
183,2-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
184,3-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
185,4-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
186,5-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
187,6-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
188,7-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
189,8-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
190,9-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
191,10-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
192,11-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
193,12-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
194,13-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
195,14-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
196,15-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
197,16-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
198,17-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
199,18-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
200,19-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
201,20-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
202,21-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
203,22-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
204,23-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
205,24-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
206,25-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
207,26-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
208,27-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
209,28-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
210,29-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
211,30-Jul,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
212,31-Jul,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
213,1-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
214,2-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
215,3-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
216,4-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
217,5-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
218,6-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
219,7-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
220,8-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
221,9-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
222,10-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
223,11-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
224,12-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
225,13-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
226,14-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
227,15-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
228,16-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
229,17-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
230,18-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
231,19-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
232,20-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
233,21-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
234,22-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
235,23-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
236,24-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
237,25-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
238,26-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
239,27-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
240,28-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
241,29-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
242,30-Aug,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
243,31-Aug,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
244,1-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
245,2-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
246,3-Sep,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
247,4-Sep,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
248,5-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
249,6-Sep,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
250,7-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
251,8-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
252,9-Sep,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
253,10-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
254,11-Sep,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
255,12-Sep,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
