Julian_Date,Date,Year,Real,source
352,12/18/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
353,12/19/2018,2,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
354,12/20/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
355,12/21/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
356,12/22/2018,2,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
357,12/23/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
358,12/24/2018,2,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
359,12/25/2018,2,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
360,12/26/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
361,12/27/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
362,12/28/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
363,12/29/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
364,12/30/2018,2,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
365,12/31/2018,2,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
1,1/1/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
2,1/2/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
3,1/3/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
4,1/4/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
5,1/5/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
6,1/6/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
7,1/7/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
8,1/8/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
9,1/9/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
10,1/10/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
11,1/11/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
12,1/12/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
13,1/13/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
14,1/14/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
15,1/15/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
16,1/16/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
17,1/17/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
18,1/18/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
19,1/19/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
20,1/20/2019,3,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
21,1/21/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
22,1/22/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
23,1/23/2019,3,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
24,1/24/2019,3,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
25,1/25/2019,3,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
26,1/26/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
27,1/27/2019,3,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
28,1/28/2019,3,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
29,1/29/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
30,1/30/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
31,1/31/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
32,2/1/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
33,2/2/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
34,2/3/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
35,2/4/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
36,2/5/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
37,2/6/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
38,2/7/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
39,2/8/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
40,2/9/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
41,2/10/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
42,2/11/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
43,2/12/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
44,2/13/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
45,2/14/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
46,2/15/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
47,2/16/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
48,2/17/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
49,2/18/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
50,2/19/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
51,2/20/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
52,2/21/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
53,2/22/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
54,2/23/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
55,2/24/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
56,2/25/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
57,2/26/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
58,2/27/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
59,2/28/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
60,3/1/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
61,3/2/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
62,3/3/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
63,3/4/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
64,3/5/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
65,3/6/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
66,3/7/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
67,3/8/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
68,3/9/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
69,3/10/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
70,3/11/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
71,3/12/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
72,3/13/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
73,3/14/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
74,3/15/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
75,3/16/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
76,3/17/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
77,3/18/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
78,3/19/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
79,3/20/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
80,3/21/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
81,3/22/2019,3,3,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
82,3/23/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
83,3/24/2019,3,4,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
84,3/25/2019,3,4,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
85,3/26/2019,3,4,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
86,3/27/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
87,3/28/2019,3,4,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
88,3/29/2019,3,5,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
89,3/30/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
90,3/31/2019,3,5,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
91,4/1/2019,3,5,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
92,4/2/2019,3,5,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
93,4/3/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
94,4/4/2019,3,5,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
95,4/5/2019,3,5,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
96,4/6/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
97,4/7/2019,3,6,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
98,4/8/2019,3,7,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
99,4/9/2019,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
100,4/10/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
101,4/11/2019,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
102,4/12/2019,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
103,4/13/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
104,4/14/2019,3,9,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
105,4/15/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
106,4/16/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
107,4/17/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
108,4/18/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
109,4/19/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
110,4/20/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
111,4/21/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
112,4/22/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
113,4/23/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
114,4/24/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
115,4/25/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
116,4/26/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
117,4/27/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
118,4/28/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
119,4/29/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
120,4/30/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
121,5/1/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
122,5/2/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
123,5/3/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
124,5/4/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
125,5/5/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
126,5/6/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
127,5/7/2019,3,10,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
128,5/8/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
129,5/9/2019,3,11,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
130,5/10/2019,3,12,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
131,5/11/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
132,5/12/2019,3,12,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
133,5/13/2019,3,12,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
134,5/14/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
135,5/15/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
136,5/16/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
137,5/17/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
138,5/18/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
139,5/19/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
140,5/20/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
141,5/21/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
142,5/22/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
143,5/23/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
144,5/24/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
145,5/25/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
146,5/26/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
147,5/27/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
148,5/28/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
149,5/29/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
150,5/30/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
151,5/31/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
152,6/1/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
153,6/2/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
154,6/3/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
155,6/4/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
156,6/5/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
157,6/6/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
158,6/7/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
159,6/8/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
160,6/9/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
161,6/10/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
162,6/11/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
163,6/12/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
164,6/13/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
165,6/14/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
166,6/15/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
167,6/16/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
168,6/17/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
169,6/18/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
170,6/19/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
171,6/20/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
172,6/21/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
173,6/22/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
174,6/23/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
175,6/24/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
176,6/25/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
177,6/26/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
178,6/27/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
179,6/28/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
180,6/29/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
181,6/30/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
182,7/1/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
183,7/2/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
184,7/3/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
185,7/4/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
186,7/5/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
187,7/6/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
188,7/7/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
189,7/8/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
190,7/9/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
191,7/10/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
192,7/11/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
193,7/12/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
194,7/13/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
195,7/14/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
196,7/15/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
197,7/16/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
198,7/17/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
199,7/18/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
200,7/19/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
201,7/20/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
202,7/21/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
203,7/22/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
204,7/23/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
205,7/24/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
206,7/25/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
207,7/26/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
208,7/27/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
209,7/28/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
210,7/29/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
211,7/30/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
212,7/31/2019,3,13,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
214,8/2/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
215,8/3/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
216,8/4/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
217,8/5/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
218,8/6/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
219,8/7/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
220,8/8/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
221,8/9/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
222,8/10/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
223,8/11/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
224,8/12/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
225,8/13/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
226,8/14/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
227,8/15/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
228,8/16/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
229,8/17/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
230,8/18/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
231,8/19/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
232,8/20/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
233,8/21/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
234,8/22/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
235,8/23/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
236,8/24/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
237,8/25/2019,3,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
238,8/26/2019,3,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
